"","Df","Deviance","Resid. Df","Resid. Dev"
"V1980",1,3086849034833242112,794,3236387523861751808
"V1981",1,0,793,3891815114298221056
"V1982",0,0,793,3891815114298221056
"V1983",0,0,793,3891815114298221056
"V1984",0,0,793,3891815114298221056
"V1985",0,0,793,3891815114298221056
"V1986",0,0,793,3891815114298221056
"V1987",0,0,793,3891815114298221056
"V1988",1,0,792,4666130324752721920
"V1989",1,0,791,6534799165350820864
"V1990",1,2654295328573428224,790,3880503836777392640
"V1991",0,0,790,3880503836777392640
"V1992",0,0,790,3880503836777392640
"V1993",1,1093666927441335296,789,2786836909336057344
"V1994",0,0,789,2786836909336057344
"V1995",0,0,789,2786836909336057344
"V1996",0,0,789,2786836909336057344
"V1997",0,0,789,2786836909336057344
"V1998",1,0,788,4843492656682646528
"V1999",1,941080176994884096,787,3902412479687762432
"V2000",1,0,786,4465303739268283904
"V2001",1,1376552193266857472,785,3088751546001426432
"V2002",0,0,785,3088751546001426432
"V2003",0,0,785,3088751546001426432
"V2004",0,0,785,3088751546001426432
"V2005",0,0,785,3088751546001426432
"V2006",0,0,785,3088751546001426432
"V2007",1,1246349733485035008,784,1842401812516391424
"V2008",0,0,784,1842401812516391424
"V2009",0,0,784,1842401812516391424
"V2010",0,0,784,1842401812516391424
"V2011",1,0,783,4471265829793461760
"V2012",0,0,783,4471265829793461760
"V2013",0,0,783,4471265829793461760
"V2014",0,0,783,4471265829793461760
"V2015",0,0,783,4471265829793461760
"V2016",0,0,783,4471265829793461760
"V2017",0,0,783,4471265829793461760
"V2018",0,0,783,4471265829793461760
"V2019",0,0,783,4471265829793461760
"V2020",0,0,783,4471265829793461760
"V2021",1,0,782,8787654011381766144
"V2022",0,0,782,8787654011381766144
"V2023",0,0,782,8787654011381766144
"V2024",1,513305028666889216,781,8274348982714876928
"V2025",0,0,781,8274348982714876928
"V2026",1,1264781869076249600,780,7009567113638627328
"V2027",0,0,780,7009567113638627328
"V2028",0,0,780,7009567113638627328
"V2029",0,0,780,7009567113638627328
"V2030",0,0,780,7009567113638627328
"V2031",0,0,780,7009567113638627328
"V2032",0,0,780,7009567113638627328
"V2033",1,0,779,11027051258229190656
"V2034",0,0,779,11027051258229190656
"V2035",0,0,779,11027051258229190656
"V2036",0,0,779,11027051258229190656
"V2037",0,0,779,11027051258229190656
"V2038",0,0,779,11027051258229190656
"V2039",1,5387970692724214784,778,5639080565504975872
"V2040",0,0,778,5639080565504975872
"V2041",0,0,778,5639080565504975872
"V2042",0,0,778,5639080565504975872
"V2043",0,0,778,5639080565504975872
"V2044",0,0,778,5639080565504975872
"V2045",0,0,778,5639080565504975872
"V2046",1,3229383618491417088,777,2409696947013558784
"V2047",1,0,776,2620671237987259392
"V2048",0,0,776,2620671237987259392
"V2049",1,0,775,7031872876515587072
"V2050",0,0,775,7031872876515587072
"V2051",0,0,775,7031872876515587072
"V2052",0,0,775,7031872876515587072
"V2053",1,1960555832000498688,774,5071317044515088384
"V2054",0,0,774,5071317044515088384
"V2055",0,0,774,5071317044515088384
"V2056",0,0,774,5071317044515088384
"V2057",0,0,774,5071317044515088384
"V2058",0,0,774,5071317044515088384
"V2059",0,0,774,5071317044515088384
"V2060",0,0,774,5071317044515088384
"V2061",0,0,774,5071317044515088384
"V2062",0,0,774,5071317044515088384
"V2063",0,0,774,5071317044515088384
"V2064",0,0,774,5071317044515088384
"V2065",0,0,774,5071317044515088384
"V2066",0,0,774,5071317044515088384
"V2067",0,0,774,5071317044515088384
"V2068",0,0,774,5071317044515088384
"V2069",0,0,774,5071317044515088384
"V2070",0,0,774,5071317044515088384
"V2071",0,0,774,5071317044515088384
"V2072",0,0,774,5071317044515088384
"V2073",0,0,774,5071317044515088384
"V2074",0,0,774,5071317044515088384
"V2075",0,0,774,5071317044515088384
"V2076",1,1104232763536522752,773,3967084280978565632
"V2077",0,0,773,3967084280978565632
"V2078",0,0,773,3967084280978565632
"V2079",0,0,773,3967084280978565632
"V2080",1,1440978216253132800,772,2526106064725432832
"V2081",1,0,771,2577744177734961664
"V2082",1,0,770,5759606625243008000
