"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"V1378",1,0.380568867098807,0.380568867098807,2.68242056757354,0.101863171700393
"V1379",1,1.16559101926597,1.16559101926597,8.21560982455844,0.004264541042363
"V1380",1,0.28022014850126,0.28022014850126,1.97511765877879,0.160302336069664
"V1386",1,0.248980338804729,0.248980338804729,1.75492542735461,0.185645222296283
"V1387",1,0.498983284561335,0.498983284561335,3.51705864850793,0.0611120843107474
"V1389",1,0.0704447164509751,0.0704447164509751,0.496526049872391,0.481240066915612
"V1392",1,0.0134667075382594,0.0134667075382594,0.0949194124929453,0.758095833414475
"V1394",1,0.0161010987743862,0.0161010987743862,0.113487786960075,0.736298024618251
"V1402",1,0.140024668499901,0.140024668499901,0.98695685123997,0.320794189912662
"V1403",1,0.0400879911174824,0.0400879911174824,0.282558194278991,0.595180133242969
"V1404",1,0.772442452112307,0.772442452112307,5.44452187223984,0.0198820806420458
"V1412",1,0.00392269239715482,0.00392269239715482,0.0276489005698423,0.867979857448196
"V1413",1,0.00501337513132364,0.00501337513132364,0.0353365231048517,0.850940944630455
"V1414",1,0.14164029354018,0.14164029354018,0.998344503284573,0.318020097193096
"V1415",1,4.46191634712795e-05,4.46191634712795e-05,0.000314495935297334,0.985855548080903
"V1416",1,1.09869940887052,1.09869940887052,7.74412766446817,0.005518513247544
"V1417",1,0.0816709784226008,0.0816709784226008,0.575653794186376,0.448249276389814
"V1418",1,0.112210403799456,0.112210403799456,0.790909401869819,0.374098423341672
"V1420",1,0.00113114138509558,0.00113114138509558,0.00797279330635902,0.928873877624568
"V1421",1,0.537870896321528,0.537870896321528,3.79115602910705,0.051881243445991
"V1422",1,0.00570935142705365,0.00570935142705365,0.0402420771099435,0.841060104669339
"V1423",1,0.189300590201225,0.189300590201225,1.33427571330406,0.24839836532209
"V1424",1,0.00231525561868623,0.00231525561868623,0.0163189630778224,0.89838302594667
"V1427",1,0.0183027538613045,0.0183027538613045,0.129006042388781,0.719561676561359
"V1431",1,0.610102872454739,0.610102872454739,4.30027948918741,0.0384325017500902
"V1432",1,0.309523980240398,0.309523980240398,2.18166424669337,0.140065440361765
"V1433",1,0.0209621844692825,0.0209621844692825,0.147750905612243,0.700798374234308
"V1434",1,0.100893450914843,0.100893450914843,0.711142427205374,0.399322350663582
"V1435",1,0.223652066565487,0.223652066565487,1.57640037113133,0.209654500235868
"V1437",1,0.0417339424211912,0.0417339424211912,0.29415959946999,0.587721532447588
"V1442",1,0.183938660515102,0.183938660515102,1.29648242090579,0.255204999283395
"V1443",1,0.069659781332608,0.069659781332608,0.49099347406878,0.483692638340369
"V1444",1,0.0337983808488112,0.0337983808488112,0.238226191834016,0.625626844280597
"V1445",1,0.0556681488568546,0.0556681488568546,0.392374154488057,0.531236645838852
"V1446",1,0.0204602388190664,0.0204602388190664,0.144212966878031,0.70423113750581
"V1447",1,0.334167357049309,0.334167357049309,2.35536185183543,0.125256860479638
"V1448",1,0.155024566359709,0.155024566359709,1.09268287879809,0.296200124945188
"V1450",1,0.00444913126750479,0.00444913126750479,0.0313594785374045,0.859486574806381
"V1451",1,0.137458544717212,0.137458544717212,0.96886965649359,0.325266293993258
"V1452",1,0.083299639010562,0.083299639010562,0.58713332663486,0.443760726064644
"V1454",1,0.199578208082898,0.199578208082898,1.40671698734106,0.235961933921966
"V1455",1,0.0323220963122997,0.0323220963122997,0.227820674339857,0.633277692282132
"V1456",1,0.0305966711917472,0.0305966711917472,0.215659101937833,0.642496651558283
"V1457",1,0.296906003069684,0.296906003069684,2.09272706761743,0.148401858750144
"V1458",1,0.372554297272459,0.372554297272459,2.62593027422312,0.1055334988064
"V1459",1,0.00084777154389586,0.00084777154389586,0.00597547519660722,0.938403686044214
"V1460",1,0.447724356506862,0.447724356506862,3.15576266564606,0.0760475582602459
"V1461",1,0.403886945646889,0.403886945646889,2.84677687441099,0.0919556080165881
"V1462",1,0.0282777999863684,0.0282777999863684,0.199314654578594,0.655398047392656
"V1463",1,0.0596910544424002,0.0596910544424002,0.420729402688831,0.516763493551161
"V1464",1,0.00038866151478942,0.00038866151478942,0.00273946118883326,0.9582712410757
"V1465",1,0.0784749482185242,0.0784749482185242,0.553126735629652,0.457266027822034
"V1466",1,0.0603510502992305,0.0603510502992305,0.425381350375386,0.514455407346891
"V1467",1,0.00362358900871753,0.00362358900871753,0.0255406853416985,0.873068391065158
"V1468",1,0.0474783910965646,0.0474783910965646,0.334649057773976,0.563100642007199
"V1469",1,0.445785762296435,0.445785762296435,3.14209858160821,0.0766843393587109
"V1470",1,0.18411097053852,0.18411097053852,1.2976969394615,0.254982717049024
"V1471",1,1.0043930467573,1.0043930467573,7.07941400222352,0.00795709156789364
"V1473",1,0.00888733690512452,0.00888733690512452,0.0626419483206752,0.802433587591697
"V1474",1,0.844351543884141,0.844351543884141,5.95136949809731,0.0149268293301201
"V1475",1,0.857211382146952,0.857211382146952,6.04201142294735,0.0141849445024982
"V1476",1,0.0193596418826244,0.0193596418826244,0.13645546458567,0.711930376458406
"V1477",1,0.0760714398409403,0.0760714398409403,0.536185727408155,0.464236916451014
"V1478",1,0.00538901848635469,0.00538901848635469,0.0379842264477161,0.84552537446832
"V1479",1,0.0538542423176861,0.0538542423176861,0.379588925245807,0.538002380048531
"V1480",1,0.624310635266781,0.624310635266781,4.40042219260075,0.0362500411050296
"V1481",1,2.88284554897066,2.88284554897066,20.3195922268886,7.55370164805632e-06
"V1482",1,0.13735333512633,0.13735333512633,0.96812809197036,0.325451402116174
"V1483",1,0.282578225416877,0.282578225416877,1.99173844561979,0.158556443539358
"V1484",1,0.0212007416486127,0.0212007416486127,0.149432363922945,0.699183428840302
"V1485",1,0.0158746749630582,0.0158746749630582,0.111891850085037,0.738090065604065
"V1486",1,0.0504543724153148,0.0504543724153148,0.355625112801771,0.551118392806121
"V1487",1,0.45874901456055,0.45874901456055,3.23346941485842,0.072532777656819
"V1488",1,0.1290428013048,0.1290428013048,0.909551711247655,0.340527712815828
"V1490",1,0.00521782628014884,0.00521782628014884,0.0367775867705518,0.847968305789306
"V1492",1,0.272170278907308,0.272170278907308,1.91837855678731,0.166429993318906
"V1493",1,0.00736262883302094,0.00736262883302094,0.0518951199651803,0.819857308205522
"V1494",1,0.0165587024550179,0.0165587024550179,0.116713183546195,0.732718678988635
"V1495",1,0.127145918956917,0.127145918956917,0.896181631180364,0.344099675175446
"V1496",1,4.05227598935385e-05,4.05227598935385e-05,0.000285622640185778,0.986520399765833
"V1497",1,0.0228397975718623,0.0228397975718623,0.160985167370701,0.688360583815211
"V1498",1,1.07381681461762,1.07381681461762,7.56874394717309,0.00607610550558083
"V1499",1,0.0507116125842363,0.0507116125842363,0.357438257227329,0.550105288688262
"V1500",1,0.864995977006466,0.864995977006466,6.09688074928131,0.0137544305654121
"V1501",1,0.00358470470389635,0.00358470470389635,0.0252666112698931,0.873745517279712
"V1502",1,0.00820174276957253,0.00820174276957253,0.0578095724507515,0.810055043745773
"V1505",1,0.0271537550407333,0.0271537550407333,0.191391880169761,0.66188132431971
"V1506",1,0.00217168713929573,0.00217168713929573,0.0153070278533041,0.901567481088259
"V1507",1,0.022362114423342,0.022362114423342,0.157618241662505,0.69146706624866
"V1511",1,0.0453004440935971,0.0453004440935971,0.319297907585623,0.572191740167575
"V1512",1,0.000162440308644382,0.000162440308644382,0.00114495236626267,0.973015639295317
"V1514",1,0.173420574313318,0.173420574313318,1.22234621797816,0.269240284102598
"V1517",1,0.0405105616481937,0.0405105616481937,0.285536661465421,0.593246727888451
"V1519",1,6.67196193065978e-05,6.67196193065978e-05,0.0004702698895289,0.982704190129149
"V1524",1,0.562406701845217,0.562406701845217,3.96409542344179,0.0468276161230994
"V1525",1,0.846138154688914,0.846138154688914,5.96396233472503,0.0148214105233632
"V1526",1,0.265263495961899,0.265263495961899,1.86969644369233,0.171902225587002
"V1527",1,0.0404655151005673,0.0404655151005673,0.285219153134347,0.593452212597439
"V1528",1,0.584934559448117,0.584934559448117,4.1228818975905,0.0426444429294589
"V1530",1,0.269481645152055,0.269481645152055,1.89942785664532,0.168536059518585
"V1532",1,0.420150648495738,0.420150648495738,2.96141076803248,0.0856685546744108
"V1534",1,0.0742718446650509,0.0742718446650509,0.523501371092013,0.469567996737893
"V1535",1,0.299572627778503,0.299572627778503,2.11152263809975,0.146594432003062
"V1536",1,0.42072928029319,0.42072928029319,2.96548922522834,0.0854536439633976
"V1537",1,0.00252526628814985,0.00252526628814985,0.0177992127458355,0.893900499308286
"V1539",1,0.438050189916097,0.438050189916097,3.08757478775939,0.079283107228867
"V1540",1,0.124320876931678,0.124320876931678,0.876269464190646,0.349514099026393
"V1541",1,0.412393502634719,0.412393502634719,2.90673491458737,0.0886069598448505
"V1542",1,0.0335199105981914,0.0335199105981914,0.236263408242667,0.627054000544974
"V1543",1,0.106754493587868,0.106754493587868,0.752453692452582,0.385966245748483
"V1544",1,0.0199386529790927,0.0199386529790927,0.140536595251612,0.707849660052381
"V1545",1,0.0449002013724933,0.0449002013724933,0.316476816845082,0.573893705313572
"V1546",1,0.992156497896909,0.992156497896909,6.99316530145759,0.00834601815923048
"V1547",1,0.0156510201866274,0.0156510201866274,0.110315430613556,0.739874197868512
"V1549",1,3.01629560030079e-07,3.01629560030079e-07,2.12602082188393e-06,0.998836985844794
"V1550",1,1.22922471979419,1.22922471979419,8.66412877039067,0.00334129911935255
"V1551",1,0.0141896393814754,0.0141896393814754,0.100014961322201,0.751895966793325
"V1552",1,0.0676093537316238,0.0676093537316238,0.476541137987982,0.49019779486244
"V1553",1,0.00493100692509742,0.00493100692509742,0.0347559549354696,0.85215625718544
"V1554",1,0.177353740850453,0.177353740850453,1.25006894499819,0.263882223305588
"V1555",1,2.57570913351924e-06,2.57570913351924e-06,1.81547566108323e-05,0.996601437213896
"V1566",1,0.651163596354102,0.651163596354102,4.58969394167995,0.0324725363006984
"V1567",1,0.294919550402756,0.294919550402756,2.07872565564986,0.149764657376676
"V1569",1,0.0116063880903206,0.0116063880903206,0.0818070441916456,0.774938986730718
"V1571",1,0.22832742662045,0.22832742662045,1.60935441192781,0.204959594112847
"V1576",1,0.0288357144841412,0.0288357144841412,0.203247086926993,0.652237374329895
"V1577",1,0.062217865376533,0.062217865376533,0.438539502794386,0.508023075646484
"V1587",1,0.0745923805768781,0.0745923805768781,0.525760652386056,0.468611275051798
"V1589",1,0.0469750302008161,0.0469750302008161,0.331101143752629,0.565176730828109
"V1590",1,0.593820293373898,0.593820293373898,4.18551254739169,0.041104491399175
"V1591",1,0.426327281671844,0.426327281671844,3.00494645710828,0.0834043769374027
"V1599",1,0.114447715844108,0.114447715844108,0.806678983576292,0.369380027094442
"V1602",1,0.186728537456143,0.186728537456143,1.31614672856369,0.251635186324346
"V1607",1,0.529093002602696,0.529093002602696,3.72928548559447,0.0538269225867817
"V1608",1,0.000213618520278512,0.000213618520278512,0.00150567942348509,0.969057276059471
"V1616",1,0.00596832250939904,0.00596832250939904,0.0420674217919343,0.837544614081643
"V1628",1,0.00450746880457909,0.00450746880457909,0.0317706677408268,0.858578024093565
"V1650",1,0.0349420331085931,0.0349420331085931,0.246287167412963,0.619840896991607
"V1651",1,2.74052564087172e-05,2.74052564087172e-05,0.000193164574944811,0.988914605837981
"V1652",1,0.121586347149657,0.121586347149657,0.856995268206475,0.354866141240657
"V1654",1,0.248887095848352,0.248887095848352,1.75426820905435,0.185727508443967
"V1656",1,0.159896093221928,0.159896093221928,1.12701959149433,0.288739286895387
"V1659",1,0.108179792120446,0.108179792120446,0.762499837655861,0.382815046970245
"V1661",1,0.921778114674084,0.921778114674084,6.49710679801604,0.0109947114822063
"V1664",1,0.40848002123444,0.40848002123444,2.87915093726691,0.0901307587330752
"V1665",1,0.434328781703305,0.434328781703305,3.06134462866512,0.0805670329524385
"V1666",1,0.0176773988608125,0.0176773988608125,0.124598259040284,0.724194849796248
"V1668",1,0.195301122505269,0.195301122505269,1.37657016421766,0.241043018284545
"V1669",1,0.439118727376232,0.439118727376232,3.09510632044135,0.078918544898151
"V1670",1,0.245566926710455,0.245566926710455,1.73086616345032,0.188685400210309
"V1673",1,0.0508230747454537,0.0508230747454537,0.358223892678897,0.549667393636797
"V1674",1,0.0368170349495201,0.0368170349495201,0.259503023824663,0.610605322763751
"V1676",1,0.0142711784034522,0.0142711784034522,0.100589685027999,0.751207681164952
"V1677",1,0.0108424613039159,0.0108424613039159,0.0764225445619365,0.782278269415169
"V1678",1,1.54061790613498,1.54061790613498,10.8589680225094,0.00102742339254849
"V1679",1,0.0604782077415095,0.0604782077415095,0.426277613228123,0.514012790038863
"V1682",1,0.170714136835261,0.170714136835261,1.20327002918916,0.27300631964874
"V1683",1,0.0676505850214661,0.0676505850214661,0.476831754665966,0.490065554590797
"V1685",1,0.000441148855364836,0.000441148855364836,0.00310941557572267,0.955545526057016
"V1687",1,0.00386103033058214,0.00386103033058214,0.0272142785870339,0.869012135936049
"V1688",1,0.022766694510172,0.022766694510172,0.160469904107772,0.688833531458094
"V1691",1,0.0236074164030065,0.0236074164030065,0.166395690192536,0.683446653729908
"V1692",1,0.0809134430404346,0.0809134430404346,0.570314344048802,0.450361126881386
"V1696",1,0.00607985062190059,0.00607985062190059,0.0428535220978197,0.836055149960789
"V1701",1,0.0312144870899307,0.0312144870899307,0.220013746301927,0.639160016256519
"V1703",1,0.187608060518192,0.187608060518192,1.3223460027431,0.250522545916085
"V1704",1,0.00106439436533886,0.00106439436533886,0.00750233028613207,0.930998897287404
"V1705",1,0.00169656549062797,0.00169656549062797,0.0119581567483144,0.912950245901583
"V1706",1,0.00239089082643415,0.00239089082643415,0.0168520740452076,0.89674570955039
"V1707",1,0.365693161155845,0.365693161155845,2.57756990051092,0.108791153084458
"V1708",1,0.206426042235473,0.206426042235473,1.45498360282706,0.228094306715899
"V1709",1,0.0266276492498035,0.0266276492498035,0.187683649895783,0.664970843919556
"V1712",1,0.0206762517927949,0.0206762517927949,0.145735523486536,0.702747994492967
"V1714",1,0.00639911741456755,0.00639911741456755,0.0451038580691295,0.831868444106942
"V1715",1,0.437162617942217,0.437162617942217,3.08131878122873,0.0795873100498779
"V1716",1,0.206559562034469,0.206559562034469,1.45592471043194,0.227944077745015
"V1717",1,0.122698369066527,0.122698369066527,0.864833298900222,0.35267626602614
"V1718",1,0.0115805000064009,0.0115805000064009,0.0816245733308765,0.775183355586551
"V1719",1,0.00335318028305634,0.00335318028305634,0.0236347230045938,0.877857600088063
"V1720",1,0.931020918012941,0.931020918012941,6.56225423366204,0.0106025878891827
"V1721",1,0.164540360171942,0.164540360171942,1.15975447410043,0.281848149273343
"V1722",1,0.00769159720162875,0.00769159720162875,0.0542138370078058,0.815947548689715
"V1723",1,0.277089269054017,0.277089269054017,1.95304981206316,0.162654416463886
"V1724",1,0.2120871129965,0.2120871129965,1.49488537608464,0.221827896731391
"V1725",1,1.22666067793899,1.22666067793899,8.64605625000574,0.00337423361353126
"V1726",1,0.226902618041381,0.226902618041381,1.59931172013726,0.206377055622419
"V1727",1,0.0224119495731074,0.0224119495731074,0.157969502215523,0.691141191294255
"V1728",1,0.0175513916987985,0.0175513916987985,0.123710103880287,0.725139537573492
"V1729",1,0.0672131321876768,0.0672131321876768,0.473748390312898,0.491471632179207
"V1730",1,0.15685213699976,0.15685213699976,1.10556441876992,0.29337257046124
"V1738",1,0.577899711487146,0.577899711487146,4.07329712465803,0.0439066940342116
"V1740",1,0.10262033935696,0.10262033935696,0.723314313756034,0.395318892185495
"V1742",1,0.239462658509105,0.239462658509105,1.68784053526872,0.194268291125701
"V1744",1,0.559180248104328,0.559180248104328,3.94135392611212,0.047461323343645
"V1750",1,0.355428103171425,0.355428103171425,2.50521715427959,0.113873649909295
"V1752",1,0.202454947994955,0.202454947994955,1.42699354429247,0.232617447972386
"V1753",1,0.0324083438716825,0.0324083438716825,0.228428585935345,0.632824864380962
"V1754",1,0.0240465833215873,0.0240465833215873,0.169491136186265,0.680677116495845
"V1759",1,0.29245982351744,0.29245982351744,2.06138839409696,0.151471828366918
"V1760",1,4.57773825719315,4.57773825719315,32.2659584523372,1.89551610757843e-08
"V1762",1,0.0299115186733453,0.0299115186733453,0.210829838784238,0.646245200343692
"V1763",1,0.323318335473986,0.323318335473986,2.27889306752959,0.131548852716352
"V1764",1,2.38375520501994,2.38375520501994,16.8017789756455,4.58247615759995e-05
"V1765",1,0.215478793666868,0.215478793666868,1.51879146713773,0.218172393161052
"V1768",1,0.794893143200509,0.794893143200509,5.60276444208094,0.0181744785434499
"V1769",1,0.0101003712747261,0.0101003712747261,0.0711919602199618,0.789679382078468
"V1770",1,0.291234654664597,0.291234654664597,2.0527528529013,0.152330379283957
"V1771",1,2.99094206058892,2.99094206058892,21.0815050661028,5.12646231497813e-06
"V1772",1,0.0669830265944166,0.0669830265944166,0.472126502582617,0.49221395597651
"V1773",1,0.182400587201715,0.182400587201715,1.28564138831761,0.257199772029377
"V1774",1,0.181864070069667,0.181864070069667,1.28185977422807,0.257900126995292
"V1775",1,0.00203924576254661,0.00203924576254661,0.014373521453535,0.904601339999363
"V1776",1,0.00250654494274091,0.00250654494274091,0.0176672562819228,0.894292199023548
"V1777",1,0.0125406129009409,0.0125406129009409,0.0883918809016193,0.766310444803336
"V1778",1,0.476492933000717,0.476492933000717,3.35853653381667,0.0672370492202647
"V1779",1,0.0818066940332967,0.0818066940332967,0.576610378859859,0.447872559894305
"V1781",1,0.0130769404188876,0.0130769404188876,0.0921721585056789,0.761514310206835
"V1783",1,0.037388378684649,0.037388378684649,0.263530111478856,0.607850040470628
"V1786",1,0.0325593503185657,0.0325593503185657,0.229492947300592,0.632033810813698
"V1787",1,1.19153296237145,1.19153296237145,8.39846030909614,0.00386024805783577
"V1789",1,0.0395306580024869,0.0395306580024869,0.27862985977793,0.597750214026044
"V1793",1,0.0147082458829942,0.0147082458829942,0.103670333230987,0.747554712618769
"V1794",1,0.156023146600051,0.156023146600051,1.09972132152591,0.294650847220252
"V1797",1,0.00707208741798821,0.00707208741798821,0.0498472533770461,0.823387510594942
"V1801",1,0.0277811725313002,0.0277811725313002,0.195814200876082,0.658243139303074
"V1803",1,0.0896850127925164,0.0896850127925164,0.632140313398999,0.426812252550999
"V1804",1,0.319475953155808,0.319475953155808,2.25181022852246,0.133861311430249
"V1809",1,0.0190054923066168,0.0190054923066168,0.133959259065964,0.714460616820991
"V1810",1,1.17295191342154,1.17295191342154,8.26749271773662,0.00414562082990831
"V1811",1,0.39699312955896,0.39699312955896,2.79818615756044,0.094770475620595
"V1812",1,0.470322495341565,0.470322495341565,3.3150445135313,0.0690300220962421
"V1813",1,0.111657935887843,0.111657935887843,0.787015359510729,0.375276547493588
"V1814",1,0.247767993314016,0.247767993314016,1.74638027098361,0.186718426522279
"V1816",1,0.0723040291195217,0.0723040291195217,0.509631321939653,0.475511235742302
"V1818",1,0.000479537661274914,0.000479537661274914,0.00337999714831107,0.953653744062731
"V1819",1,0.00689386484248011,0.00689386484248011,0.0485910604945507,0.825590785391043
"V1820",1,0.197008266877961,0.197008266877961,1.38860288568549,0.238999170506039
"V1821",1,0.0571906287152765,0.0571906287152765,0.4031052773912,0.525675379598455
"V1823",1,0.128096119463163,0.128096119463163,0.902879071779499,0.342304089928917
"V1825",1,0.94817638523573,0.94817638523573,6.68317368373569,0.00991242110692349
"V1826",1,0.49048703343349,0.49048703343349,3.45717324866863,0.0633528024365578
"V1827",1,0.159296215847982,0.159296215847982,1.12279138591839,0.28964494301912
"V1830",1,0.023046742514285,0.023046742514285,0.162443808415466,0.687026480301277
"V1835",1,0.000370169955488227,0.000370169955488227,0.00260912436077332,0.959275128282788
"V1838",1,0.149207580397761,0.149207580397761,1.05168214506869,0.305436700173579
"V1839",1,0.00263973121307893,0.00263973121307893,0.0186060130267838,0.89153708466794
"V1840",1,0.0752270200662444,0.0752270200662444,0.530233876988604,0.466726251458384
"V1841",1,0.0548806288482204,0.0548806288482204,0.386823359215076,0.534154974279602
"V1842",1,0.000334531696710771,0.000334531696710771,0.00235792988166125,0.961283510023832
"V1843",1,0.136149665404801,0.136149665404801,0.959644086323211,0.32757913898816
"V1845",1,0.416939288665804,0.416939288665804,2.93877565937695,0.0868719916836705
"V1847",1,0.00403318142330315,0.00403318142330315,0.0284276769276953,0.86615081840983
"V1848",1,0.100081072464091,0.100081072464091,0.705416418450213,0.401226034461047
"V1849",1,0.0980616236611369,0.0980616236611369,0.691182434873203,0.406015934114971
"V1850",1,0.92564317125246,0.92564317125246,6.52434945540866,0.0108289546658231
"V1851",1,0.213028604126935,0.213028604126935,1.50152142908529,0.220805871520141
"V1852",1,0.135437190016738,0.135437190016738,0.954622239293527,0.328847293731753
"V1853",1,0.0928721524473868,0.0928721524473868,0.654604707365661,0.418716946975282
"V1854",1,0.00114888558191044,0.00114888558191044,0.0080978623874273,0.928319665787093
"V1856",1,0.0375262366297464,0.0375262366297464,0.264501796288893,0.607189213025317
"V1857",1,0.194098985652112,0.194098985652112,1.36809696291633,0.242495038092006
"V1859",1,0.0891319588162321,0.0891319588162321,0.628242140192471,0.42824092680644
"V1861",1,0.158594012438196,0.158594012438196,1.11784194041228,0.290709693519214
"V1862",1,0.0807019120359551,0.0807019120359551,0.568823378375701,0.450953605690694
"V1864",1,0.491487805493521,0.491487805493521,3.46422714032757,0.0630843698115163
"V1865",1,0.0938129513719421,0.0938129513719421,0.661235881387899,0.41637115552956
"V1866",1,0.0247424967845166,0.0247424967845166,0.174396247317513,0.676348402685446
"V1867",1,0.0188487245869012,0.0188487245869012,0.132854289658187,0.715589191480765
"V1868",1,0.0941016271350206,0.0941016271350206,0.663270598021828,0.415655285420236
"V1869",1,0.0381373406830211,0.0381373406830211,0.268809132550863,0.604278217002221
"V1870",1,0.000315046709492967,0.000315046709492967,0.00222059092676882,0.962427095783973
"V1871",1,0.390901431000209,0.390901431000209,2.75524912587411,0.0973361199371167
"V1874",1,0.00520794934696472,0.00520794934696472,0.0367079697025042,0.848110510043822
"V1875",1,0.0464796326420327,0.0464796326420327,0.32760935891238,0.567234485661651
"V1877",1,0.858159128206213,0.858159128206213,6.04869156350004,0.0141317965286309
"V1878",1,0.00393301081447848,0.00393301081447848,0.0277216294166993,0.867807934240063
"V1879",1,0.0218778963464582,0.0218778963464582,0.154205254839579,0.694655505570982
"V1881",1,0.427842502183676,0.427842502183676,3.01562641287117,0.0828588921050009
"V1883",1,0.000110211988678909,0.000110211988678909,0.000776823673148049,0.977771696054844
"V1884",1,0.0473220158589152,0.0473220158589152,0.333546854756352,0.563744026610844
"V1885",1,0.0176994223192429,0.0176994223192429,0.124753490282169,0.724030126924552
"V1886",1,0.0856618560132043,0.0856618560132043,0.603783294671564,0.437372840185182
"V1887",1,0.392892960564712,0.392892960564712,2.76928632209954,0.0964891016389147
"V1890",1,0.260181334978055,0.260181334978055,1.8338750869568,0.1760612056778
"V1891",1,0.290610435997584,0.290610435997584,2.04835307894232,0.152769929693649
"V1892",1,0.197465641899408,0.197465641899408,1.39182667057881,0.238455171799138
"V1893",1,0.210686381009768,0.210686381009768,1.48501238694732,0.223358957197691
"V1894",1,0.18660995824964,0.18660995824964,1.31531092897547,0.251785659360812
"V1895",1,0.00583022939513354,0.00583022939513354,0.0410940794038144,0.839409095621751
"V1896",1,0.00978370785053991,0.00978370785053991,0.0689599739607844,0.792926194882448
"V1897",1,0.183431522783452,0.183431522783452,1.29290788604607,0.255860602940192
"V1899",1,0.000248657886994043,0.000248657886994043,0.00175265264194357,0.966617234208568
"V1902",1,0.00436613578793136,0.00436613578793136,0.0307744890633033,0.860789802291086
"V1903",1,0.332794765858231,0.332794765858231,2.34568721168452,0.126034053010599
"V1904",1,0.335220100026103,0.335220100026103,2.36278205789392,0.1246643878424
"V1906",1,0.567677472533526,0.567677472533526,4.00124618621717,0.0458115387626735
"V1907",1,0.051416578435472,0.051416578435472,0.362407173663419,0.547346656962112
"V1908",1,0.114683665437405,0.114683665437405,0.808342062447658,0.36888727543049
"V1909",1,0.0784748646250812,0.0784748646250812,0.553126146425462,0.457266267376459
"V1910",1,0.658542416838792,0.658542416838792,4.64170318768963,0.0315084131466533
"V1911",1,0.116894829824917,0.116894829824917,0.823927343704538,0.364313671548868
"V1913",1,0.631083163125728,0.631083163125728,4.44815801545404,0.0352558528270818
"V1915",1,0.236709235273926,0.236709235273926,1.6684331697278,0.196849672114709
"V1916",1,0.24180184835475,0.24180184835475,1.70432819754455,0.192106373519278
"V1917",1,0.124741585390278,0.124741585390278,0.87923480665521,0.348700477167436
"V1919",1,0.044803044803614,0.044803044803614,0.315792013643434,0.574308353584353
"V1921",1,0.302344728147038,0.302344728147038,2.13106164847814,0.14474183549835
"V1924",1,0.609523990642364,0.609523990642364,4.29619926977391,0.0385242975088601
"V1934",1,0.00406351797844312,0.00406351797844312,0.0286415026146915,0.865653147528868
"V1940",1,0.0610433177808039,0.0610433177808039,0.430260762989956,0.512053717950413
"V1949",1,0.0403999584005659,0.0403999584005659,0.284757080023199,0.593751519424087
"V1952",1,0.248895790597717,0.248895790597717,1.75432949355906,0.185719833604907
"V1959",1,0.0308872824336663,0.0308872824336663,0.217707460697273,0.640922087333308
"V1961",1,0.0795248372402123,0.0795248372402123,0.560526825728757,0.454272887386167
"V1962",1,0.113398780482756,0.113398780482756,0.799285615304225,0.371581757557048
"V1963",1,0.126354712105928,0.126354712105928,0.890604849384008,0.345604548002672
"V1964",1,0.13694137328034,0.13694137328034,0.965224399565973,0.326177561905588
"V1966",1,0.0428716714058468,0.0428716714058468,0.302178825141366,0.582676458576055
"V1967",1,0.0752005290438438,0.0752005290438438,0.530047156346201,0.466804692196118
"V1977",1,0.16550899318719,0.16550899318719,1.16658183531455,0.280437268228301
"V1978",1,0.202735732415418,0.202735732415418,1.42897263919387,0.232294092122364
"V1979",1,0.0470786645111459,0.0470786645111459,0.331831604989919,0.564748088319906
"V1980",1,0.0982153204501287,0.0982153204501287,0.692265758979834,0.405648455566985
"V1981",1,0.313231207859257,0.313231207859257,2.20779445458272,0.137717370319317
"V1988",1,0.048053623150976,0.048053623150976,0.338703552051566,0.560746035520488
"V1989",1,0.0131635897116199,0.0131635897116199,0.0927829016985275,0.760749582444732
"V1990",1,0.146737334719396,0.146737334719396,1.03427074233069,0.309471833551269
"V1993",1,0.161151539692589,0.161151539692589,1.13586854296022,0.286855541029799
"V1998",1,0.101411198985935,0.101411198985935,0.714791748510363,0.398115917351407
"V1999",1,0.587260872792372,0.587260872792372,4.13927880049225,0.0422354967216978
"V2000",1,0.0428877988799882,0.0428877988799882,0.302292498833776,0.582605573021833
"V2001",1,0.000576893007912906,0.000576893007912906,0.00406620142501876,0.949172210215625
"V2007",1,1.55485273325915e-05,1.55485273325915e-05,0.00010959301487369,0.991650030436771
"V2011",1,0.000334451828860056,0.000334451828860056,0.00235736693712225,0.961288128352998
"V2021",1,0.173388925310422,0.173388925310422,1.222123141569,0.269283946853314
"V2024",1,0.00578761714229855,0.00578761714229855,0.0407937290774553,0.839989063120854
"V2026",1,0.002045613856996,0.002045613856996,0.0144184066477904,0.90445321639879
"V2039",1,0.0813923535153847,0.0813923535153847,0.573689920505767,0.449024225659031
"V2046",1,0.0642535629797805,0.0642535629797805,0.452888015225103,0.501165227029123
"V2047",1,0.041951518876849,0.041951518876849,0.295693176202437,0.586749885752081
"V2049",1,0.498679676888169,0.498679676888169,3.51491868505484,0.0611906807728978
"V2053",1,0.00678334729610694,0.00678334729610694,0.0478120831133237,0.826972089894008
"V2076",1,0.00861994725331104,0.00861994725331104,0.0607572657741268,0.805367635034846
"V2080",1,0.0689734765157401,0.0689734765157401,0.486156088997254,0.485853979761816
"V2081",1,0.107689179936486,0.107689179936486,0.75904178228998,0.383895602129801
